avg_value_idx,trial_idx,ss,choice,fixations
0.8,8,"[1.2483860724814204, 0.3297127273526135, -1.0087565750215608, 1.2377318399370945, 1.149512707281751, 2.516441027937025]","[5, 6, 4, 1]","[1, 3, 2, 4, 6, 5, 4, 2, 1, 4, 6, 3, 3, 2, 1, 1, 3, 3, 2, 2]"
1.0,8,"[-0.799688793390771, -0.7498237954422982, 1.7138878791733223, 0.402416356245778, 2.175426953107701, 1.7961214957842508]","[3, 6, 5, 4]","[6, 5, 1, 3, 2, 4, 4, 2, 2, 1, 4, 4, 2, 2, 4, 4, 2, 1]"
1.2,8,"[-0.6704468069213454, 0.5594214410267243, 3.547211261466404, 2.403366678032339, 1.5518378909974189, 0.7774149205618781]","[4, 3, 6, 2]","[6, 5, 2, 4, 1, 3, 3, 5, 5, 2, 1, 1, 6, 6, 4, 2, 3, 2, 6, 5, 5, 2, 4, 5, 5, 2]"
1.4,8,"[1.546488710419859, -0.34922553963036873, 2.186614672285129, 2.2645469132218157, 1.0067381148005423, 1.2168169525560462]","[4, 3, 6, 5]","[4, 6, 3, 1, 5, 2, 2, 5, 4]"
1.6,8,"[0.5986494198391978, 0.8648709731327491, 2.349885066354997, 2.6285265611072477, 2.157796763682422, 2.077259598688766]","[4, 3, 5, 6]","[1, 4, 5, 6, 3, 2, 2, 6, 3, 3, 2, 2, 5, 4, 4, 3, 5, 5, 6, 6, 6, 2, 2, 3, 6, 6, 4, 4, 4, 2, 2, 5, 3, 3, 6, 6, 6, 2, 2, 2, 6, 6, 6, 2, 2, 3, 6, 5, 4]"
1.8,8,"[0.9033258131373522, 2.5854853849027575, 1.3394786264346106, 1.6638732795583058, 3.0861443548624647, 3.538892709493492]","[6, 5, 2, 1]","[6, 1, 5, 4, 2, 2, 5, 1, 4, 4, 1, 1, 2, 5, 6, 4, 2, 1, 4, 4, 1, 1, 4, 4, 4, 1, 5, 2, 2, 2, 2, 2, 2, 5, 1, 1, 1, 4, 4, 4, 4, 2, 1, 1, 1, 1, 4]"
2.0,8,"[2.5220897083508262, 1.7760402550374197, 1.8435264450034667, 0.9123803487024216, 1.2017477283929192, 2.70052735367877]","[5, 1, 6, 4]","[2, 3, 5, 6, 1, 4, 3, 4, 1, 1, 6, 2, 2, 3, 4, 4, 5, 2, 2, 4, 1, 1, 6, 4, 4, 2, 2]"
0.0,9,"[0.8296783698265368, 1.992871152342697, 0.16347293743207653, 1.4106398270180882, -0.02386123644176432, 0.28743918947122943]","[2, 6, 4, 5]","[1, 5, 2, 3, 4, 5, 6, 2, 1, 3, 3, 1, 5, 3, 1, 5, 5, 1, 1, 5, 5, 5, 1, 1, 6, 3, 3]"
0.2,9,"[1.1025038491216321, -0.1253620737549866, 0.005038216234688947, 0.43784489056139453, 1.4391700773430027, 1.9593784032187989]","[6, 3, 5, 1]","[3, 4, 1, 6, 5, 2, 2, 1, 3, 3, 2, 1, 5, 5, 5, 2, 6, 3, 3, 1, 1, 5, 4, 4, 4, 4, 4, 2, 2, 1, 3]"
0.4,9,"[0.031403134738271, 1.3409273680958371, 0.4539945071695554, 1.6075869586941351, 0.3114985051237865, 0.4406316341487515]","[2, 1, 6, 4]","[1, 4, 3, 5, 1, 2, 6, 6, 3, 4, 3, 2, 6, 6, 3, 3, 6, 2, 4, 1, 1, 1, 2, 6, 3, 3, 3, 6, 6]"
0.6,9,"[1.7178885417059613, 1.263439413426077, 2.650001206191802, 0.311390712338219, 3.2972124189451337, 0.40390478609333774]","[3, 2, 5, 1]","[5, 2, 4, 1, 3, 6, 6, 4, 4, 6, 1, 2, 1, 3, 1, 4, 4, 4]"
0.8,9,"[0.481109328902233, 1.356418742685535, 0.3671359127098295, 1.2486000820128234, 0.4338495378415944, 1.5748465805396754]","[2, 6, 4, 1]","[1, 4, 3, 5, 2, 6, 6, 1, 1, 6, 5, 5, 3, 1, 4, 4, 5, 5, 5, 1, 6, 2, 1, 4, 4]"
1.0,9,"[0.9846914197965696, 0.8917891380868712, -0.29128066280895304, 0.0674781211235651, 0.8636076484802225, 1.403394000071487]","[1, 6, 2, 4]","[4, 5, 1, 3, 2, 6, 2, 5, 3, 3, 2, 4, 5, 1, 4, 4, 3, 3, 5, 5, 4, 4, 5, 5, 4, 2, 2, 4, 4, 6, 6, 6, 6, 6, 6, 6, 5, 2, 6, 6, 5, 2, 2, 2, 2, 2, 2, 6, 6, 6, 4, 4, 4, 4, 4, 2, 2, 5, 5, 5, 5, 5]"
1.2,9,"[2.658017327768648, 2.338933288935266, 1.397700563257942, 0.6942349070908539, 1.2737976744703068, 3.2757229779392025]","[6, 2, 3, 1]","[1, 2, 5, 4, 6, 3, 6, 5, 3, 1, 5, 6, 4, 2, 1, 3, 3, 3]"
1.4,9,"[0.5710227059099631, 1.8057113073431774, 1.667782356063825, 0.4282208932534157, 1.097982105241892, 1.3546004867998487]","[3, 6, 5, 2]","[1, 6, 5, 3, 2, 4, 2, 3, 1, 1, 4, 4, 2, 2, 4, 4, 5, 5, 6, 1, 5, 3, 2, 1, 1, 2, 2, 1, 1, 1, 2, 5, 6, 6, 2]"
1.6,9,"[3.4488871397608003, 0.7797568475056839, 2.5376229368434275, 1.1436217169911291, 1.1326074273102593, 0.011937548679059162]","[2, 3, 1, 4]","[5, 6, 2, 1, 3, 4, 6, 5, 4, 3, 6, 4, 2, 2, 6]"
1.8,9,"[1.8244815780597974, 3.317065427313172, 1.8240101653369425, 2.116838620326112, 0.7578901677477805, 1.6430024833263528]","[2, 1, 4, 5]","[6, 4, 5, 1, 3, 1, 2, 6, 4, 6, 1, 1, 6, 6, 6, 1, 4, 5, 5, 2]"
2.0,9,"[3.0981194025716046, 2.234454546299449, 1.3917445752183688, 1.5834252534907272, 2.307910197346003, 0.5328693899179715]","[5, 1, 4, 2]","[1, 2, 6, 5, 3, 4, 4, 5, 3, 2, 1, 3, 4, 5, 2, 2, 3, 3, 2, 2, 2, 4, 4, 4, 3]"
0.0,10,"[0.31411205578041373, 0.9863813769014927, -1.0342361878737742, -2.165012185934937, -0.852411421663695, -1.7902107143535368]","[1, 5, 2, 3]","[4, 1, 3, 6, 2, 5, 1, 6, 3, 4, 5, 5, 4, 6, 5, 3, 3, 4, 4]"
0.2,10,"[1.4749513298137964, -0.426855499138351, -1.2496796771110734, -0.37792738509286655, 1.1845250306889417, -0.49775766267324234]","[6, 5, 1, 3]","[4, 2, 5, 3, 3, 2, 2, 3, 6, 6, 1, 1, 1, 1, 2, 2, 4, 4, 4, 4, 4, 1, 1, 6]"
0.4,10,"[0.8468811215180797, 0.02492421585486282, -0.13119701688243313, 1.5532252498757542, 0.26038667341865473, 1.7468637807907674]","[4, 6, 5, 1]","[5, 4, 2, 6, 1, 3, 2, 5, 5, 2, 1, 3, 6, 1, 2, 4, 6, 5, 3, 3, 3, 2, 4, 1, 1, 1, 3, 3, 3, 5, 5, 5, 1, 1, 5, 5, 6, 6, 6, 6, 6, 6, 1, 1, 5, 2, 2, 4, 5, 5, 6, 6, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2]"
0.6,10,"[0.7229635328052556, -0.18419971261432289, 0.4903073222296004, -0.21511518511113892, -0.596957894934245, 2.264336596599077]","[6, 1, 4, 3]","[5, 3, 6, 4, 1, 1, 3, 6, 4, 5, 6, 1, 5, 3, 3, 5, 5, 3, 3, 5, 5, 4, 4, 1, 6, 3, 3, 5, 2, 2, 3]"
0.8,10,"[0.5119969974579035, 1.7533046524136668, 1.2872936205036694, -0.3032943892827513, 1.5173201836669303, 0.4214899664374097]","[6, 5, 3, 1]","[1, 3, 6, 4, 2, 5, 5, 3, 6, 1, 5, 2, 2, 3]"
1.0,10,"[2.564494833493143, 0.17680799220120091, -0.12209611636586826, -0.4192158528413692, 0.18410524843235265, 0.8113241805206854]","[1, 6, 4, 2]","[5, 3, 1, 4, 6, 2, 4, 5, 5, 4, 2, 2, 2, 1, 6, 6, 6, 5, 5, 6]"
1.2,10,"[-1.5893827107064864, 2.4932902358836806, 1.8116485285298802, 0.6702953081491179, 2.9692840755977263, 2.8387292625148883]","[6, 5, 3, 4]","[1, 6, 5, 4, 3, 2, 2, 1, 6, 4, 6, 4, 3, 2, 2]"
1.4,10,"[3.3183698950220486, 0.6030831350693739, 0.48926348233303196, 1.253683840848307, -1.3603876620073336, 0.7641489765415084]","[4, 1, 2, 3]","[2, 6, 5, 4, 1, 3, 3, 2, 6, 5, 5, 3, 6, 6, 2, 1, 3, 3, 4, 2, 6, 6, 3, 3, 3, 2, 2, 6, 6, 6, 6]"
1.6,10,"[2.091558092622775, 2.460854457999491, 2.1326070578058065, 0.9206671840800238, 1.5787854698397394, 1.322002469696746]","[5, 2, 1, 6]","[1, 5, 2, 4, 3, 6, 6, 5, 3, 3, 5, 5, 6, 1, 2, 2, 6, 3, 3, 5, 1, 6, 6, 5, 1, 1]"
1.8,10,"[0.5928759176048661, 1.4688090821573352, 0.3039232502174867, 4.379084918946521, -0.3921023946206186, 1.742468400602216]","[1, 4, 6, 5]","[4, 5, 2, 6, 3, 1, 5, 3, 1, 6, 5, 3, 3, 3, 2, 5, 5, 5, 3, 3, 3, 5, 5, 5, 5]"
2.0,10,"[2.0624218415259516, 2.231975628142229, 2.6221184411223404, 0.43983949047375104, 1.0600398265211881, 2.2589181443993587]","[3, 2, 6, 4]","[2, 5, 3, 6, 1, 4, 6, 5, 1, 5, 6, 6, 5, 4, 4, 1, 1, 2, 2, 2, 1, 6, 6, 3, 2, 1, 1, 4, 4, 2, 4, 3, 6, 6, 6, 1, 1, 1, 1, 6, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 4, 4, 3, 2, 2, 6, 1, 1, 1, 2, 2]"
