avg_value_idx,trial_idx,ss,choice,fixations
0.2,10,"[-0.6153638489886284, -0.22553864433645354, 2.9728538641778885, 0.8619109723563114, -0.20248010104580727, -0.6583087767847831]","[3, 6, 4, 1]","[2, 6, 5, 5, 5, 5, 5, 5, 4, 3, 1, 1, 1, 1, 1, 1, 1]"
0.4,10,"[0.5140406599209263, 0.16952797525517996, 0.8848228797371608, -1.385405961842451, -0.32075499784579353, -0.2635749095391735]","[1, 6, 2, 5]","[6, 3, 3, 5, 5, 4, 4, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
0.6,10,"[0.9352866153191663, 1.0017900542640537, -0.051588303750639386, 0.5289990770734941, 0.6080952686598584, -0.89390528547353]","[5, 1, 2, 3]","[3, 1, 2, 2, 6, 6, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2]"
0.8,10,"[1.5558736620827587, 0.6543067370470874, 0.5795230003851486, 1.170130029706779, 1.521112038315524, 2.623945698956277]","[2, 1, 3, 6]","[3, 3, 2, 5, 5, 1, 1, 6, 6, 2, 2]"
1.0,10,"[2.1964158813426913, 1.8791099729766194, 0.351219947744009, 0.1773344136130388, 0.1380014653360856, 1.8849658021575455]","[6, 5, 2, 1]","[2, 1, 4, 4, 5, 5, 3, 3, 6, 6, 6, 2, 2]"
1.2,10,"[1.018284469328145, 2.466998516485903, 2.3411497455553927, 1.5053337596344134, 1.8763210876998657, 2.067795384774492]","[2, 3, 1, 6]","[4, 1, 5, 6, 2, 2, 2, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
1.4,10,"[1.1558415840290581, -1.8277032036820269, -1.054778901192377, 0.6631851349545154, 2.8157037172512727, 1.6276531680856974]","[4, 6, 5, 1]","[6, 4, 1, 2, 2, 2, 3, 3, 3, 3]"
1.6,10,"[1.9989271904305252, 2.9739376078224335, 0.8078933235422078, 4.961502198890075, 2.5287192242038046, 3.052123715946016]","[5, 1, 4, 6]","[2, 1, 5, 4, 4, 6, 1, 5, 5, 5]"
1.8,10,"[0.5990566319590496, 0.624222538176016, 1.8754751260086042, 2.6738760787679112, 0.41004811055766344, 2.0835604432366255]","[1, 6, 3, 4]","[4, 3, 2, 2, 2, 2, 1, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3]"
2.0,10,"[3.184963663976766, 2.57189711282969, 2.2760947224744377, 2.977270751917255, 1.5019658218084124, 2.3197687386743207]","[6, 4, 5, 1]","[1, 6, 4, 2, 5, 3, 3, 3, 3, 3, 3, 3, 4, 4, 6, 1, 5, 5, 5, 5, 4, 4]"
